Starting sim...
Screen depth = 32 bits
Loading cones from file: track/cones_updated.yaml
Total cones loaded: 198
Cones loaded
[DISPLAY],START,10462464535
[DISPLAY],END,10462470382
[CONTROL],START,10462472333
[CONTROL],END,10462472336
[PERCEPTION],END,10462480354
[PERCEPTION],START,10462480362
[TRAJ_PLANNING],END,10462480399
[TRAJ_PLANNING],START,10462480405
[DISPLAY],START,10462481531
[CONTROL],START,10462482350
[CONTROL],END,10462482352
[DISPLAY],END,10462485335
[CONTROL],START,10462492328
[CONTROL],END,10462492332
[DISPLAY],START,10462498544
[CONTROL],START,10462502301
[CONTROL],END,10462502306
[DISPLAY],END,10462503620
[CONTROL],START,10462512397
[CONTROL],END,10462512402
[DISPLAY],START,10462515584
[DISPLAY],END,10462520146
[CONTROL],START,10462522294
[CONTROL],END,10462522298
[PERCEPTION],END,10462523855
[TRAJ_PLANNING],END,10462523862
[TRAJ_PLANNING],START,10462523867
[PERCEPTION],START,10462523867
[CONTROL],START,10462532304
[CONTROL],END,10462532308
[DISPLAY],START,10462532531
[DISPLAY],END,10462536662
[CONTROL],START,10462542380
[CONTROL],END,10462542387
[DISPLAY],START,10462549530
[CONTROL],START,10462552442
[CONTROL],END,10462552447
[DISPLAY],END,10462553940
[CONTROL],START,10462565044
[CONTROL],END,10462565062
[DISPLAY],START,10462566577
[DISPLAY],END,10462571348
[CONTROL],START,10462572374
[CONTROL],END,10462572377
[PERCEPTION],END,10462572849
[PERCEPTION],START,10462572864
[TRAJ_PLANNING],END,10462572971
[TRAJ_PLANNING],START,10462572979
[CONTROL],START,10462582394
[CONTROL],END,10462582399
[DISPLAY],START,10462583486
[DISPLAY],END,10462589322
[CONTROL],START,10462592348
[CONTROL],END,10462592354
[DISPLAY],START,10462600541
[CONTROL],START,10462602321
[CONTROL],END,10462602326
[DISPLAY],END,10462605504
[CONTROL],START,10462612354
[CONTROL],END,10462612359
[DISPLAY],START,10462617587
[CONTROL],START,10462622393
[CONTROL],END,10462622402
[DISPLAY],END,10462622989
[PERCEPTION],END,10462624459
[PERCEPTION],START,10462624468
[TRAJ_PLANNING],END,10462624470
[TRAJ_PLANNING],START,10462624476
[CONTROL],START,10462632402
[CONTROL],END,10462632408
[DISPLAY],START,10462634510
[DISPLAY],END,10462640238
[CONTROL],START,10462642420
[CONTROL],END,10462642423
[DISPLAY],START,10462651537
[CONTROL],START,10462652300
[CONTROL],END,10462652304
[DISPLAY],END,10462656497
[CONTROL],START,10462662321
[CONTROL],END,10462662340
[DISPLAY],START,10462668490
[CONTROL],START,10462672371
[CONTROL],END,10462672375
[DISPLAY],END,10462672828
[PERCEPTION],END,10462678626
[PERCEPTION],START,10462678651
[TRAJ_PLANNING],END,10462678688
[TRAJ_PLANNING],START,10462678698
[CONTROL],START,10462682324
[CONTROL],END,10462682327
[DISPLAY],START,10462685487
[DISPLAY],END,10462689915
[CONTROL],START,10462692327
[CONTROL],END,10462692330
[CONTROL],START,10462702320
[CONTROL],END,10462702324
[DISPLAY],START,10462702570
[DISPLAY],END,10462707874
[CONTROL],START,10462712289
[CONTROL],END,10462712294
[DISPLAY],START,10462719532
[CONTROL],START,10462722329
[CONTROL],END,10462722334
[DISPLAY],END,10462724269
[CONTROL],START,10462732327
[CONTROL],END,10462732330
[PERCEPTION],END,10462733811
[PERCEPTION],START,10462733823
